ID,City,Parent Product Line,Product Line,Source of Contact,Sales Stage,Sales Team
3110,BADA,Punch,Punch Accomplish,Digital Lead-Dealer,06 Sale Closed,AA10_3009550
3111,UDUPI,Punch,Punch Creative IRA,Cold Calling,07 Closed Lost,AA10_3009550
3112,UDUPI,Punch,Punch Adventure,Digital Lead-Dealer,02a Pink Form,AA10_3009550
3113,UDUPI,Altroz,Altroz XM 1.2 P,Cold Calling,07 Closed Lost,AA10_3009550
3114,HAVANJE,Punch,Punch Accomplish Dazzle,Referral,06 Sale Closed,AA10_3009550
3115,UDUPI,Nexon,Nexon (D) XZ+ P Dark,External Leads-Web,07 Closed Lost,AA10_3009550
3116,AJRI,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,AA10_3009550
3117,ALEVOOR,Altroz,Altroz XTA 1.2 P,External Leads-Web,07 Closed Lost,AA10_3009550
3118,UDUPI,Punch,Punch Pure,External Leads-Web,07 Closed Lost,AA10_3009550
3119,UDUPI,Altroz,Altroz XE 1.5 D,External Leads-Web,07 Closed Lost,AA10_3009550
3120,BELMAN,Punch,Punch Pure,External Leads-Web,07 Closed Lost,AA10_3009550
3121,ALOOR,Harrier,Harrier XMS,External Leads-Web,07 Closed Lost,AA10_3009550
3122,UDUPI,Altroz,Altroz XM 1.2 P,External Leads-Web,07 Closed Lost,AA10_3009550
3123,HASSAN,Punch,Punch Pure,External Leads-Web,07 Closed Lost,AA10_3009550
3124,BOMMARABETTU,Nexon,Nexon (P) XZ+ New,Digital Lead-Dealer,06 Sale Closed,AA10_3009550
3125,UDUPI,Altroz,Altroz XE 1.2 P,External Leads-Web,07 Closed Lost,AA10_3009550
3126,UDUPI,Harrier,Harrier XE New,External Leads-Web,07 Closed Lost,AA10_3009550
3127,UDUPI,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,AA10_3009550
3128,UDUPI,Harrier,Harrier XE New,External Leads-Web,07 Closed Lost,AA10_3009550
3129,UDUPI,Punch,Punch Creative,External Leads-Web,07 Closed Lost,AA10_3009550
3130,UDUPI,Punch,Punch Accomplish,External Leads-Web,07 Closed Lost,AA10_3009550
3131,MANGALORE,Punch,Punch Creative IRA AMT,Digital Lead-Dealer,06 Sale Closed,AA10_3009550
3132,UDUPI,Nexon,Nexon (P) XZ+ New,Referral,06 Sale Closed,AA10_3009550
3133,UDUPI,Nexon,Nexon (P) XZ+ New,Digital Lead-Dealer,02a Pink Form,AA10_3009550
3134,KONAJE,Punch,Punch Adventure,External Leads-Web,07 Closed Lost,AA10_3009550
3135,KONAJE,Tiago,Tiago (P) XT New,External Leads-Web,07 Closed Lost,AA10_3009550
3136,UDUPI,Punch,Punch Accomplish AMT,External Leads-Web,07 Closed Lost,AA10_3009550
3137,GREAT NICOBAR,Punch,Punch Creative,External Leads-Web,07 Closed Lost,AA10_3009550
3138,UDUPI,Nexon,Nexon (P) XM (S),Showroom Walk-in,07 Closed Lost,AA10_3009550
3139,BENGALURU,Altroz,Altroz XE 1.5 D,External Leads-Web,07 Closed Lost,AA10_3009550
3140,UDUPI,Tiago,Tiago (P) XT New,External Leads-Web,07 Closed Lost,AA10_3009550
3141,ATHNI,Tiago,Tiago (P) XE New,External Leads-Web,07 Closed Lost,AA10_3009550
3142,UDUPI,Nexon,Nexon (D) XZ+ New,Digital Lead-Dealer,07 Closed Lost,AA10_3009550
3143,KONAJE,Punch,Punch Pure,External Leads-Web,07 Closed Lost,AA10_3009550
3144,KENCHANOOR,Tigor,Tigor (P) XZA+ New,Referral,06 Sale Closed,AA10_3009550
3145,UDUPI,Nexon,Nexon (P) XM (S),Referral,02a Pink Form,AA10_3009550
3146,BANTVAL,Punch,Punch Accomplish Dazzle,Digital Lead-Dealer,06 Sale Closed,AA10_3009550
3147,AROOR,Altroz,Altroz XZ TC 1.2 P,Digital Lead-Dealer,06 Sale Closed,AA10_3009550
3148,UDUPI,Punch,Punch Creative,External Leads-Web,07 Closed Lost,AA10_3009550
3149,UDUPI,Nexon,Nexon (P) XE New,External Leads-Web,07 Closed Lost,AA10_3009550
3150,UDUPI,Altroz,Altroz XE 1.2 P,External Leads-Web,07 Closed Lost,AA10_3009550
3151,UDUPI,Nexon,Nexon (P) XM New,External Leads-Web,07 Closed Lost,AA10_3009550
3152,UDUPI,Punch,Punch Pure,External Leads-Web,07 Closed Lost,AA10_3009550
3153,BELPU,Nexon,Nexon (P) XMA New,Digital Lead-Dealer,06 Sale Closed,AA10_3009550
3154,UPPOOR,Punch,Punch Pure Rhythm,External Leads-Web,06 Sale Closed,AA10_3009550
3155,UDUPI,Punch,Punch Adventure,External Leads-Web,07 Closed Lost,AA10_3009550
